date,sku,sales,is_promo,discount,price
2023-06-23,SKU002,63,0,0,100.0
2023-06-24,SKU002,69,0,0,100.0
2023-06-25,SKU002,49,0,0,100.0
2023-06-26,SKU002,81,0,0,100.0
2023-06-27,SKU002,53,0,0,100.0
2023-06-28,SKU002,76,0,0,100.0
2023-06-29,SKU002,86,1,20,80.0
2023-06-30,SKU002,88,1,20,80.0
2023-07-01,SKU002,54,1,10,90.0
2023-07-02,SKU002,74,0,0,100.0
2023-07-03,SKU002,55,0,0,100.0
2023-07-04,SKU002,59,0,0,100.0
2023-07-05,SKU002,73,0,0,100.0
2023-07-06,SKU002,75,0,0,100.0
2023-07-07,SKU002,63,0,0,100.0
2023-07-08,SKU002,97,0,0,100.0
2023-07-09,SKU002,45,0,0,100.0
2023-07-10,SKU002,67,0,0,100.0
2023-07-11,SKU002,52,0,0,100.0
2023-07-12,SKU002,68,0,0,100.0
2023-07-13,SKU002,98,1,20,80.0
2023-07-14,SKU002,82,1,20,80.0
2023-07-15,SKU002,100,1,25,75.0
2023-07-16,SKU002,52,0,0,100.0
2023-07-17,SKU002,54,0,0,100.0
2023-07-18,SKU002,57,0,0,100.0
2023-07-19,SKU002,62,0,0,100.0
2023-07-20,SKU002,37,0,0,100.0
2023-07-21,SKU002,69,0,0,100.0
2023-07-22,SKU002,78,0,0,100.0
2023-07-23,SKU002,50,0,0,100.0
2023-07-24,SKU002,66,0,0,100.0
2023-07-25,SKU002,65,0,0,100.0
2023-07-26,SKU002,32,0,0,100.0
2023-07-27,SKU002,77,1,25,75.0
2023-07-28,SKU002,56,1,20,80.0
2023-07-29,SKU002,73,1,20,80.0
2023-07-30,SKU002,58,0,0,100.0
2023-07-31,SKU002,49,0,0,100.0
2023-08-01,SKU002,53,0,0,100.0
2023-08-02,SKU002,83,0,0,100.0
2023-08-03,SKU002,97,0,0,100.0
2023-08-04,SKU002,83,0,0,100.0
2023-08-05,SKU002,105,0,0,100.0
2023-08-06,SKU002,106,0,0,100.0
2023-08-07,SKU002,97,0,0,100.0
2023-08-08,SKU002,95,0,0,100.0
2023-08-09,SKU002,97,0,0,100.0
2023-08-10,SKU002,119,1,25,75.0
2023-08-11,SKU002,89,1,20,80.0
2023-08-12,SKU002,146,1,15,85.0
2023-08-13,SKU002,75,0,0,100.0
2023-08-14,SKU002,41,0,0,100.0
2023-08-15,SKU002,63,0,0,100.0
2023-08-16,SKU002,69,0,0,100.0
2023-08-17,SKU002,56,0,0,100.0
2023-08-18,SKU002,72,0,0,100.0
2023-08-19,SKU002,113,0,0,100.0
2023-08-20,SKU002,93,0,0,100.0
2023-08-21,SKU002,71,0,0,100.0
2023-08-22,SKU002,87,0,0,100.0
2023-08-23,SKU002,91,0,0,100.0
2023-08-24,SKU002,78,1,20,80.0
2023-08-25,SKU002,100,1,25,75.0
2023-08-26,SKU002,172,1,20,80.0
2023-08-27,SKU002,67,0,0,100.0
2023-08-28,SKU002,48,0,0,100.0
2023-08-29,SKU002,55,0,0,100.0
2023-08-30,SKU002,81,0,0,100.0
2023-08-31,SKU002,63,0,0,100.0
2023-09-01,SKU002,71,0,0,100.0
2023-09-02,SKU002,104,0,0,100.0
2023-09-03,SKU002,74,0,0,100.0
2023-09-04,SKU002,60,0,0,100.0
2023-09-05,SKU002,75,0,0,100.0
2023-09-06,SKU002,87,0,0,100.0
2023-09-07,SKU002,91,1,20,80.0
2023-09-08,SKU002,83,1,15,85.0
2023-09-09,SKU002,128,1,25,75.0
2023-09-10,SKU002,101,0,0,100.0
2023-09-11,SKU002,68,0,0,100.0
2023-09-12,SKU002,88,0,0,100.0
2023-09-13,SKU002,89,0,0,100.0
2023-09-14,SKU002,104,0,0,100.0
2023-09-15,SKU002,54,0,0,100.0
2023-09-16,SKU002,70,0,0,100.0
2023-09-17,SKU002,69,0,0,100.0
2023-09-18,SKU002,61,0,0,100.0
2023-09-19,SKU002,99,0,0,100.0
2023-09-20,SKU002,64,0,0,100.0
2023-09-21,SKU002,68,1,20,80.0
2023-09-22,SKU002,103,1,10,90.0
2023-09-23,SKU002,95,1,20,80.0
2023-09-24,SKU002,107,0,0,100.0
2023-09-25,SKU002,88,0,0,100.0
2023-09-26,SKU002,87,0,0,100.0
2023-09-27,SKU002,51,0,0,100.0
2023-09-28,SKU002,96,0,0,100.0
2023-09-29,SKU002,75,0,0,100.0
2023-09-30,SKU002,105,0,0,100.0
2023-10-01,SKU002,68,0,0,100.0
2023-10-02,SKU002,85,0,0,100.0
2023-10-03,SKU002,62,0,0,100.0
2023-10-04,SKU002,70,0,0,100.0
2023-10-05,SKU002,118,1,25,75.0
2023-10-06,SKU002,115,1,25,75.0
2023-10-07,SKU002,107,1,25,75.0
2023-10-08,SKU002,82,0,0,100.0
2023-10-09,SKU002,91,0,0,100.0
2023-10-10,SKU002,63,0,0,100.0
2023-10-11,SKU002,77,0,0,100.0
2023-10-12,SKU002,61,0,0,100.0
2023-10-13,SKU002,87,0,0,100.0
2023-10-14,SKU002,68,0,0,100.0
2023-10-15,SKU002,99,0,0,100.0
2023-10-16,SKU002,70,0,0,100.0
2023-10-17,SKU002,94,0,0,100.0
2023-10-18,SKU002,93,0,0,100.0
2023-10-19,SKU002,72,1,25,75.0
2023-10-20,SKU002,103,1,20,80.0
2023-10-21,SKU002,131,1,25,75.0
2023-10-22,SKU002,111,0,0,100.0
2023-10-23,SKU002,67,0,0,100.0
2023-10-24,SKU002,47,0,0,100.0
2023-10-25,SKU002,51,0,0,100.0
2023-10-26,SKU002,88,0,0,100.0
2023-10-27,SKU002,77,0,0,100.0
2023-10-28,SKU002,80,0,0,100.0
2023-10-29,SKU002,87,0,0,100.0
2023-10-30,SKU002,55,0,0,100.0
2023-10-31,SKU002,81,0,0,100.0
2023-11-01,SKU002,58,0,0,100.0
2023-11-02,SKU002,118,1,15,85.0
2023-11-03,SKU002,104,1,10,90.0
2023-11-04,SKU002,116,1,20,80.0
2023-11-05,SKU002,73,0,0,100.0
2023-11-06,SKU002,52,0,0,100.0
2023-11-07,SKU002,87,0,0,100.0
2023-11-08,SKU002,77,0,0,100.0
2023-11-09,SKU002,73,0,0,100.0
2023-11-10,SKU002,72,0,0,100.0
2023-11-11,SKU002,64,0,0,100.0
2023-11-12,SKU002,106,0,0,100.0
2023-11-13,SKU002,89,0,0,100.0
2023-11-14,SKU002,92,0,0,100.0
2023-11-15,SKU002,103,0,0,100.0
2023-11-16,SKU002,102,1,10,90.0
2023-11-17,SKU002,153,1,25,75.0
2023-11-18,SKU002,124,1,20,80.0
2023-11-19,SKU002,82,0,0,100.0
2023-11-20,SKU002,61,0,0,100.0
2023-11-21,SKU002,54,0,0,100.0
2023-11-22,SKU002,62,0,0,100.0
2023-11-23,SKU002,80,0,0,100.0
2023-11-24,SKU002,81,0,0,100.0
2023-11-25,SKU002,117,0,0,100.0
2023-11-26,SKU002,51,0,0,100.0
2023-11-27,SKU002,59,0,0,100.0
2023-11-28,SKU002,82,0,0,100.0
2023-11-29,SKU002,47,0,0,100.0
2023-11-30,SKU002,83,1,10,90.0
2023-12-01,SKU002,100,1,10,90.0
2023-12-02,SKU002,195,1,25,75.0
2023-12-03,SKU002,100,0,0,100.0
2023-12-04,SKU002,103,0,0,100.0
2023-12-05,SKU002,89,0,0,100.0
2023-12-06,SKU002,111,0,0,100.0
2023-12-07,SKU002,119,0,0,100.0
2023-12-08,SKU002,74,0,0,100.0
2023-12-09,SKU002,97,0,0,100.0
2023-12-10,SKU002,98,0,0,100.0
2023-12-11,SKU002,96,0,0,100.0
2023-12-12,SKU002,124,0,0,100.0
2023-12-13,SKU002,85,0,0,100.0
2023-12-14,SKU002,117,1,25,75.0
2023-12-15,SKU002,160,1,25,75.0
2023-12-16,SKU002,164,1,25,75.0
2023-12-17,SKU002,135,0,0,100.0
2023-12-18,SKU002,88,0,0,100.0
2023-12-19,SKU002,84,0,0,100.0
2023-12-20,SKU002,113,0,0,100.0
2023-12-21,SKU002,132,0,0,100.0
2023-12-22,SKU002,111,0,0,100.0
2023-12-23,SKU002,146,0,0,100.0
2023-12-24,SKU002,121,0,0,100.0
2023-12-25,SKU002,86,0,0,100.0
2023-12-26,SKU002,118,0,0,100.0
2023-12-27,SKU002,93,0,0,100.0
2023-12-28,SKU002,164,1,15,85.0
2023-12-29,SKU002,108,1,25,75.0
2023-12-30,SKU002,138,1,25,75.0
2023-12-31,SKU002,100,0,0,100.0
2024-01-01,SKU002,74,0,0,100.0
2024-01-02,SKU002,84,0,0,100.0
2024-01-03,SKU002,100,0,0,100.0
2024-01-04,SKU002,100,0,0,100.0
2024-01-05,SKU002,108,0,0,100.0
2024-01-06,SKU002,141,0,0,100.0
2024-01-07,SKU002,110,0,0,100.0
2024-01-08,SKU002,83,0,0,100.0
2024-01-09,SKU002,80,0,0,100.0
2024-01-10,SKU002,66,0,0,100.0
2024-01-11,SKU002,114,1,10,90.0
2024-01-12,SKU002,136,1,10,90.0
2024-01-13,SKU002,106,1,10,90.0
2024-01-14,SKU002,133,0,0,100.0
2024-01-15,SKU002,118,0,0,100.0
2024-01-16,SKU002,100,0,0,100.0
2024-01-17,SKU002,127,0,0,100.0
2024-01-18,SKU002,85,0,0,100.0
2024-01-19,SKU002,85,0,0,100.0
2024-01-20,SKU002,102,0,0,100.0
2024-01-21,SKU002,138,0,0,100.0
2024-01-22,SKU002,123,0,0,100.0
2024-01-23,SKU002,127,0,0,100.0
2024-01-24,SKU002,63,0,0,100.0
2024-01-25,SKU002,109,1,25,75.0
2024-01-26,SKU002,103,1,10,90.0
2024-01-27,SKU002,157,1,10,90.0
2024-01-28,SKU002,131,0,0,100.0
2024-01-29,SKU002,86,0,0,100.0
2024-01-30,SKU002,108,0,0,100.0
2024-01-31,SKU002,106,0,0,100.0
2024-02-01,SKU002,65,0,0,100.0
2024-02-02,SKU002,67,0,0,100.0
2024-02-03,SKU002,56,0,0,100.0
2024-02-04,SKU002,108,0,0,100.0
2024-02-05,SKU002,62,0,0,100.0
2024-02-06,SKU002,76,0,0,100.0
2024-02-07,SKU002,80,0,0,100.0
2024-02-08,SKU002,143,1,25,75.0
2024-02-09,SKU002,108,1,25,75.0
2024-02-10,SKU002,114,1,20,80.0
2024-02-11,SKU002,72,0,0,100.0
2024-02-12,SKU002,68,0,0,100.0
2024-02-13,SKU002,54,0,0,100.0
2024-02-14,SKU002,64,0,0,100.0
2024-02-15,SKU002,65,0,0,100.0
2024-02-16,SKU002,91,0,0,100.0
2024-02-17,SKU002,100,0,0,100.0
2024-02-18,SKU002,122,0,0,100.0
2024-02-19,SKU002,66,0,0,100.0
2024-02-20,SKU002,87,0,0,100.0
2024-02-21,SKU002,55,0,0,100.0
2024-02-22,SKU002,152,1,25,75.0
2024-02-23,SKU002,86,1,10,90.0
2024-02-24,SKU002,140,1,15,85.0
2024-02-25,SKU002,81,0,0,100.0
2024-02-26,SKU002,55,0,0,100.0
2024-02-27,SKU002,59,0,0,100.0
2024-02-28,SKU002,63,0,0,100.0
2024-02-29,SKU002,85,0,0,100.0
2024-03-01,SKU002,55,0,0,100.0
2024-03-02,SKU002,105,0,0,100.0
2024-03-03,SKU002,105,0,0,100.0
2024-03-04,SKU002,65,0,0,100.0
2024-03-05,SKU002,90,0,0,100.0
2024-03-06,SKU002,56,0,0,100.0
2024-03-07,SKU002,117,1,20,80.0
2024-03-08,SKU002,99,1,25,75.0
2024-03-09,SKU002,136,1,25,75.0
2024-03-10,SKU002,68,0,0,100.0
2024-03-11,SKU002,75,0,0,100.0
2024-03-12,SKU002,63,0,0,100.0
2024-03-13,SKU002,79,0,0,100.0
2024-03-14,SKU002,87,0,0,100.0
2024-03-15,SKU002,88,0,0,100.0
2024-03-16,SKU002,72,0,0,100.0
2024-03-17,SKU002,119,0,0,100.0
2024-03-18,SKU002,67,0,0,100.0
2024-03-19,SKU002,62,0,0,100.0
2024-03-20,SKU002,66,0,0,100.0
2024-03-21,SKU002,96,1,10,90.0
2024-03-22,SKU002,87,1,10,90.0
2024-03-23,SKU002,142,1,25,75.0
2024-03-24,SKU002,66,0,0,100.0
2024-03-25,SKU002,91,0,0,100.0
2024-03-26,SKU002,84,0,0,100.0
2024-03-27,SKU002,85,0,0,100.0
2024-03-28,SKU002,83,0,0,100.0
2024-03-29,SKU002,54,0,0,100.0
2024-03-30,SKU002,98,0,0,100.0
2024-03-31,SKU002,106,0,0,100.0
2024-04-01,SKU002,88,0,0,100.0
2024-04-02,SKU002,81,0,0,100.0
2024-04-03,SKU002,91,0,0,100.0
2024-04-04,SKU002,85,1,20,80.0
2024-04-05,SKU002,97,1,10,90.0
2024-04-06,SKU002,157,1,25,75.0
2024-04-07,SKU002,76,0,0,100.0
2024-04-08,SKU002,47,0,0,100.0
2024-04-09,SKU002,61,0,0,100.0
2024-04-10,SKU002,97,0,0,100.0
2024-04-11,SKU002,74,0,0,100.0
2024-04-12,SKU002,62,0,0,100.0
2024-04-13,SKU002,117,0,0,100.0
2024-04-14,SKU002,109,0,0,100.0
2024-04-15,SKU002,95,0,0,100.0
2024-04-16,SKU002,81,0,0,100.0
2024-04-17,SKU002,79,0,0,100.0
2024-04-18,SKU002,75,1,20,80.0
2024-04-19,SKU002,65,1,10,90.0
2024-04-20,SKU002,97,1,20,80.0
2024-04-21,SKU002,82,0,0,100.0
2024-04-22,SKU002,84,0,0,100.0
2024-04-23,SKU002,66,0,0,100.0
2024-04-24,SKU002,73,0,0,100.0
2024-04-25,SKU002,57,0,0,100.0
2024-04-26,SKU002,68,0,0,100.0
2024-04-27,SKU002,80,0,0,100.0
2024-04-28,SKU002,68,0,0,100.0
2024-04-29,SKU002,75,0,0,100.0
2024-04-30,SKU002,88,0,0,100.0
2024-05-01,SKU002,92,0,0,100.0
2024-05-02,SKU002,128,1,20,80.0
2024-05-03,SKU002,94,1,15,85.0
2024-05-04,SKU002,141,1,10,90.0
2024-05-05,SKU002,68,0,0,100.0
2024-05-06,SKU002,87,0,0,100.0
2024-05-07,SKU002,78,0,0,100.0
2024-05-08,SKU002,94,0,0,100.0
2024-05-09,SKU002,49,0,0,100.0
2024-05-10,SKU002,59,0,0,100.0
2024-05-11,SKU002,103,0,0,100.0
2024-05-12,SKU002,54,0,0,100.0
2024-05-13,SKU002,89,0,0,100.0
2024-05-14,SKU002,84,0,0,100.0
2024-05-15,SKU002,91,0,0,100.0
2024-05-16,SKU002,127,1,15,85.0
2024-05-17,SKU002,105,1,25,75.0
2024-05-18,SKU002,72,1,10,90.0
2024-05-19,SKU002,72,0,0,100.0
2024-05-20,SKU002,64,0,0,100.0
2024-05-21,SKU002,92,0,0,100.0
2024-05-22,SKU002,73,0,0,100.0
2024-05-23,SKU002,68,0,0,100.0
2024-05-24,SKU002,48,0,0,100.0
2024-05-25,SKU002,109,0,0,100.0
2024-05-26,SKU002,78,0,0,100.0
2024-05-27,SKU002,88,0,0,100.0
2024-05-28,SKU002,68,0,0,100.0
2024-05-29,SKU002,76,0,0,100.0
2024-05-30,SKU002,107,1,10,90.0
2024-05-31,SKU002,100,1,10,90.0
2024-06-01,SKU002,94,1,10,90.0
2024-06-02,SKU002,83,0,0,100.0
2024-06-03,SKU002,78,0,0,100.0
2024-06-04,SKU002,32,0,0,100.0
2024-06-05,SKU002,54,0,0,100.0
2024-06-06,SKU002,50,0,0,100.0
2024-06-07,SKU002,40,0,0,100.0
2024-06-08,SKU002,57,0,0,100.0
2024-06-09,SKU002,54,0,0,100.0
2024-06-10,SKU002,49,0,0,100.0
2024-06-11,SKU002,80,0,0,100.0
2024-06-12,SKU002,58,0,0,100.0
2024-06-13,SKU002,60,1,15,85.0
2024-06-14,SKU002,104,1,15,85.0
2024-06-15,SKU002,91,1,25,75.0
2024-06-16,SKU002,60,0,0,100.0
2024-06-17,SKU002,69,0,0,100.0
2024-06-18,SKU002,61,0,0,100.0
2024-06-19,SKU002,76,0,0,100.0
2024-06-20,SKU002,67,0,0,100.0
2024-06-21,SKU002,56,0,0,100.0
2024-06-22,SKU002,94,0,0,100.0
2024-06-23,SKU002,64,0,0,100.0
2024-06-24,SKU002,81,0,0,100.0
2024-06-25,SKU002,64,0,0,100.0
2024-06-26,SKU002,43,0,0,100.0
2024-06-27,SKU002,61,1,15,85.0
2024-06-28,SKU002,55,1,25,75.0
2024-06-29,SKU002,85,1,25,75.0
2024-06-30,SKU002,92,0,0,100.0
2024-07-01,SKU002,36,0,0,100.0
2024-07-02,SKU002,61,0,0,100.0
2024-07-03,SKU002,56,0,0,100.0
2024-07-04,SKU002,64,0,0,100.0
2024-07-05,SKU002,44,0,0,100.0
2024-07-06,SKU002,80,0,0,100.0
2024-07-07,SKU002,68,0,0,100.0
2024-07-08,SKU002,46,0,0,100.0
2024-07-09,SKU002,64,0,0,100.0
2024-07-10,SKU002,44,0,0,100.0
2024-07-11,SKU002,112,1,25,75.0
2024-07-12,SKU002,82,1,10,90.0
2024-07-13,SKU002,112,1,20,80.0
2024-07-14,SKU002,49,0,0,100.0
2024-07-15,SKU002,61,0,0,100.0
2024-07-16,SKU002,62,0,0,100.0
2024-07-17,SKU002,55,0,0,100.0
2024-07-18,SKU002,69,0,0,100.0
2024-07-19,SKU002,54,0,0,100.0
2024-07-20,SKU002,92,0,0,100.0
2024-07-21,SKU002,96,0,0,100.0
2024-07-22,SKU002,76,0,0,100.0
2024-07-23,SKU002,46,0,0,100.0
2024-07-24,SKU002,46,0,0,100.0
2024-07-25,SKU002,56,1,10,90.0
2024-07-26,SKU002,81,1,20,80.0
2024-07-27,SKU002,104,1,10,90.0
2024-07-28,SKU002,79,0,0,100.0
2024-07-29,SKU002,55,0,0,100.0
2024-07-30,SKU002,63,0,0,100.0
2024-07-31,SKU002,77,0,0,100.0
2024-08-01,SKU002,45,0,0,100.0
2024-08-02,SKU002,85,0,0,100.0
2024-08-03,SKU002,64,0,0,100.0
2024-08-04,SKU002,105,0,0,100.0
2024-08-05,SKU002,75,0,0,100.0
2024-08-06,SKU002,90,0,0,100.0
2024-08-07,SKU002,56,0,0,100.0
2024-08-08,SKU002,106,1,20,80.0
2024-08-09,SKU002,129,1,15,85.0
2024-08-10,SKU002,123,1,20,80.0
2024-08-11,SKU002,68,0,0,100.0
2024-08-12,SKU002,86,0,0,100.0
2024-08-13,SKU002,77,0,0,100.0
2024-08-14,SKU002,48,0,0,100.0
2024-08-15,SKU002,81,0,0,100.0
2024-08-16,SKU002,102,0,0,100.0
2024-08-17,SKU002,107,0,0,100.0
2024-08-18,SKU002,86,0,0,100.0
2024-08-19,SKU002,73,0,0,100.0
2024-08-20,SKU002,93,0,0,100.0
2024-08-21,SKU002,63,0,0,100.0
2024-08-22,SKU002,139,1,25,75.0
2024-08-23,SKU002,75,1,15,85.0
2024-08-24,SKU002,122,1,10,90.0
2024-08-25,SKU002,94,0,0,100.0
2024-08-26,SKU002,64,0,0,100.0
2024-08-27,SKU002,57,0,0,100.0
2024-08-28,SKU002,79,0,0,100.0
2024-08-29,SKU002,76,0,0,100.0
2024-08-30,SKU002,78,0,0,100.0
2024-08-31,SKU002,76,0,0,100.0
2024-09-01,SKU002,94,0,0,100.0
2024-09-02,SKU002,50,0,0,100.0
2024-09-03,SKU002,107,0,0,100.0
2024-09-04,SKU002,87,0,0,100.0
2024-09-05,SKU002,106,1,20,80.0
2024-09-06,SKU002,116,1,20,80.0
2024-09-07,SKU002,97,1,15,85.0
2024-09-08,SKU002,106,0,0,100.0
2024-09-09,SKU002,62,0,0,100.0
2024-09-10,SKU002,100,0,0,100.0
2024-09-11,SKU002,71,0,0,100.0
2024-09-12,SKU002,86,0,0,100.0
2024-09-13,SKU002,47,0,0,100.0
2024-09-14,SKU002,109,0,0,100.0
2024-09-15,SKU002,62,0,0,100.0
2024-09-16,SKU002,90,0,0,100.0
2024-09-17,SKU002,63,0,0,100.0
2024-09-18,SKU002,95,0,0,100.0
2024-09-19,SKU002,106,1,20,80.0
2024-09-20,SKU002,133,1,15,85.0
2024-09-21,SKU002,117,1,20,80.0
2024-09-22,SKU002,94,0,0,100.0
2024-09-23,SKU002,45,0,0,100.0
2024-09-24,SKU002,84,0,0,100.0
2024-09-25,SKU002,86,0,0,100.0
2024-09-26,SKU002,81,0,0,100.0
2024-09-27,SKU002,48,0,0,100.0
2024-09-28,SKU002,66,0,0,100.0
2024-09-29,SKU002,100,0,0,100.0
2024-09-30,SKU002,91,0,0,100.0
2024-10-01,SKU002,64,0,0,100.0
2024-10-02,SKU002,66,0,0,100.0
2024-10-03,SKU002,130,1,25,75.0
2024-10-04,SKU002,64,1,15,85.0
2024-10-05,SKU002,139,1,25,75.0
2024-10-06,SKU002,99,0,0,100.0
2024-10-07,SKU002,101,0,0,100.0
2024-10-08,SKU002,79,0,0,100.0
2024-10-09,SKU002,66,0,0,100.0
2024-10-10,SKU002,66,0,0,100.0
2024-10-11,SKU002,59,0,0,100.0
2024-10-12,SKU002,90,0,0,100.0
2024-10-13,SKU002,115,0,0,100.0
2024-10-14,SKU002,77,0,0,100.0
2024-10-15,SKU002,94,0,0,100.0
2024-10-16,SKU002,89,0,0,100.0
2024-10-17,SKU002,71,1,25,75.0
2024-10-18,SKU002,99,1,10,90.0
2024-10-19,SKU002,117,1,25,75.0
2024-10-20,SKU002,98,0,0,100.0
2024-10-21,SKU002,78,0,0,100.0
2024-10-22,SKU002,97,0,0,100.0
2024-10-23,SKU002,68,0,0,100.0
2024-10-24,SKU002,73,0,0,100.0
2024-10-25,SKU002,59,0,0,100.0
2024-10-26,SKU002,103,0,0,100.0
2024-10-27,SKU002,84,0,0,100.0
2024-10-28,SKU002,77,0,0,100.0
2024-10-29,SKU002,79,0,0,100.0
2024-10-30,SKU002,79,0,0,100.0
2024-10-31,SKU002,89,1,15,85.0
2024-11-01,SKU002,112,1,25,75.0
2024-11-02,SKU002,102,1,15,85.0
2024-11-03,SKU002,125,0,0,100.0
2024-11-04,SKU002,67,0,0,100.0
2024-11-05,SKU002,70,0,0,100.0
2024-11-06,SKU002,71,0,0,100.0
2024-11-07,SKU002,60,0,0,100.0
2024-11-08,SKU002,56,0,0,100.0
2024-11-09,SKU002,73,0,0,100.0
2024-11-10,SKU002,91,0,0,100.0
2024-11-11,SKU002,73,0,0,100.0
2024-11-12,SKU002,64,0,0,100.0
2024-11-13,SKU002,95,0,0,100.0
2024-11-14,SKU002,138,1,20,80.0
2024-11-15,SKU002,82,1,15,85.0
2024-11-16,SKU002,157,1,20,80.0
2024-11-17,SKU002,70,0,0,100.0
2024-11-18,SKU002,48,0,0,100.0
2024-11-19,SKU002,86,0,0,100.0
2024-11-20,SKU002,91,0,0,100.0
2024-11-21,SKU002,78,0,0,100.0
2024-11-22,SKU002,46,0,0,100.0
2024-11-23,SKU002,62,0,0,100.0
2024-11-24,SKU002,60,0,0,100.0
2024-11-25,SKU002,100,0,0,100.0
2024-11-26,SKU002,90,0,0,100.0
2024-11-27,SKU002,63,0,0,100.0
2024-11-28,SKU002,71,1,15,85.0
2024-11-29,SKU002,75,1,20,80.0
2024-11-30,SKU002,131,1,10,90.0
2024-12-01,SKU002,142,0,0,100.0
2024-12-02,SKU002,69,0,0,100.0
2024-12-03,SKU002,111,0,0,100.0
2024-12-04,SKU002,118,0,0,100.0
2024-12-05,SKU002,119,0,0,100.0
2024-12-06,SKU002,103,0,0,100.0
2024-12-07,SKU002,124,0,0,100.0
2024-12-08,SKU002,74,0,0,100.0
2024-12-09,SKU002,104,0,0,100.0
2024-12-10,SKU002,91,0,0,100.0
2024-12-11,SKU002,112,0,0,100.0
2024-12-12,SKU002,130,1,25,75.0
2024-12-13,SKU002,182,1,25,75.0
2024-12-14,SKU002,168,1,25,75.0
2024-12-15,SKU002,154,0,0,100.0
2024-12-16,SKU002,94,0,0,100.0
2024-12-17,SKU002,98,0,0,100.0
2024-12-18,SKU002,74,0,0,100.0
2024-12-19,SKU002,90,0,0,100.0
2024-12-20,SKU002,127,0,0,100.0
2024-12-21,SKU002,87,0,0,100.0
2024-12-22,SKU002,116,0,0,100.0
2024-12-23,SKU002,115,0,0,100.0
2024-12-24,SKU002,97,0,0,100.0
2024-12-25,SKU002,112,0,0,100.0
2024-12-26,SKU002,148,1,10,90.0
2024-12-27,SKU002,113,1,15,85.0
2024-12-28,SKU002,180,1,15,85.0
2024-12-29,SKU002,136,0,0,100.0
2024-12-30,SKU002,122,0,0,100.0
2024-12-31,SKU002,87,0,0,100.0
2025-01-01,SKU002,82,0,0,100.0
2025-01-02,SKU002,69,0,0,100.0
2025-01-03,SKU002,99,0,0,100.0
2025-01-04,SKU002,96,0,0,100.0
2025-01-05,SKU002,93,0,0,100.0
2025-01-06,SKU002,103,0,0,100.0
2025-01-07,SKU002,110,0,0,100.0
2025-01-08,SKU002,131,0,0,100.0
2025-01-09,SKU002,95,1,10,90.0
2025-01-10,SKU002,155,1,25,75.0
2025-01-11,SKU002,135,1,15,85.0
2025-01-12,SKU002,106,0,0,100.0
2025-01-13,SKU002,91,0,0,100.0
2025-01-14,SKU002,119,0,0,100.0
2025-01-15,SKU002,118,0,0,100.0
2025-01-16,SKU002,85,0,0,100.0
2025-01-17,SKU002,92,0,0,100.0
2025-01-18,SKU002,158,0,0,100.0
2025-01-19,SKU002,125,0,0,100.0
2025-01-20,SKU002,132,0,0,100.0
2025-01-21,SKU002,79,0,0,100.0
2025-01-22,SKU002,77,0,0,100.0
2025-01-23,SKU002,118,1,10,90.0
2025-01-24,SKU002,107,1,25,75.0
2025-01-25,SKU002,121,1,10,90.0
2025-01-26,SKU002,140,0,0,100.0
2025-01-27,SKU002,68,0,0,100.0
2025-01-28,SKU002,95,0,0,100.0
2025-01-29,SKU002,89,0,0,100.0
2025-01-30,SKU002,132,0,0,100.0
2025-01-31,SKU002,100,0,0,100.0
2025-02-01,SKU002,71,0,0,100.0
2025-02-02,SKU002,117,0,0,100.0
2025-02-03,SKU002,76,0,0,100.0
2025-02-04,SKU002,70,0,0,100.0
2025-02-05,SKU002,90,0,0,100.0
2025-02-06,SKU002,84,1,25,75.0
2025-02-07,SKU002,85,1,10,90.0
2025-02-08,SKU002,117,1,15,85.0
2025-02-09,SKU002,81,0,0,100.0
2025-02-10,SKU002,72,0,0,100.0
2025-02-11,SKU002,92,0,0,100.0
2025-02-12,SKU002,93,0,0,100.0
2025-02-13,SKU002,58,0,0,100.0
2025-02-14,SKU002,104,0,0,100.0
2025-02-15,SKU002,93,0,0,100.0
2025-02-16,SKU002,116,0,0,100.0
2025-02-17,SKU002,58,0,0,100.0
2025-02-18,SKU002,84,0,0,100.0
2025-02-19,SKU002,54,0,0,100.0
2025-02-20,SKU002,123,1,20,80.0
2025-02-21,SKU002,69,1,10,90.0
2025-02-22,SKU002,78,1,10,90.0
2025-02-23,SKU002,95,0,0,100.0
2025-02-24,SKU002,73,0,0,100.0
2025-02-25,SKU002,44,0,0,100.0
2025-02-26,SKU002,102,0,0,100.0
2025-02-27,SKU002,80,0,0,100.0
2025-02-28,SKU002,84,0,0,100.0
2025-03-01,SKU002,96,0,0,100.0
2025-03-02,SKU002,73,0,0,100.0
2025-03-03,SKU002,57,0,0,100.0
2025-03-04,SKU002,49,0,0,100.0
2025-03-05,SKU002,89,0,0,100.0
2025-03-06,SKU002,90,1,15,85.0
2025-03-07,SKU002,122,1,15,85.0
2025-03-08,SKU002,77,1,10,90.0
2025-03-09,SKU002,104,0,0,100.0
2025-03-10,SKU002,91,0,0,100.0
2025-03-11,SKU002,87,0,0,100.0
2025-03-12,SKU002,66,0,0,100.0
2025-03-13,SKU002,70,0,0,100.0
2025-03-14,SKU002,78,0,0,100.0
2025-03-15,SKU002,98,0,0,100.0
2025-03-16,SKU002,67,0,0,100.0
2025-03-17,SKU002,86,0,0,100.0
2025-03-18,SKU002,73,0,0,100.0
